"locationID","eventID","waterBody","date","year","day","month","samplingProtocol","habitat","samplingEffort","sampleSizeValue","occurrenceID","institutionCode","collectionCode","catalogNumber","basisOfRecord","recordNumber","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","sex","reproductiveCondition","lifeStage","preparations","decimalLatitude","decimalLongitude","geodeticDatum","countryCode","island","islandGroup","georeferenceRemarks","locationRemarks"
"1","60a5467f-92dd-4bd3-b0c6-2179307934ba","Trestikkelen","2002-7-8","2002","8","7","miscellaneous","benthic","","","2ad9f471-d139-4e20-99e9-d2bcfe51f8ce","NTNU-VM","","","HumanObservation","3","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","60a5467f-92dd-4bd3-b0c6-2179307934ba","Trestikkelen","2002-7-8","2002","8","7","miscellaneous","benthic","","","b67266b6-1d28-43da-b5fa-f4c1e2dc250c","NTNU-VM","","","HumanObservation","4","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","6fa82f61-4853-44b8-9b26-5990c2283b3c","Trestikkelen","2002-7-10","2002","10","7","miscellaneous","benthic","","","e94c564b-16ed-44d1-ae4b-3a22f25ad5e9","NTNU-VM","","","HumanObservation","5","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","6fa82f61-4853-44b8-9b26-5990c2283b3c","Trestikkelen","2002-7-10","2002","10","7","miscellaneous","benthic","","","325732b7-2bed-4e68-9efa-5d53d1d9b984","NTNU-VM","","","HumanObservation","6","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","dc0ed6b7-b5de-4157-81ac-9ab307c9e902","Trestikkelen","2002-7-14","2002","14","7","miscellaneous","benthic","","","3f74e860-764a-4677-a8f1-7e76f3b5192a","NTNU-VM","","","HumanObservation","7","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","eb4f80cc-7110-4a71-b3aa-c3679f8e45c2","Trestikkelen","2002-7-30","2002","30","7","miscellaneous","benthic","","","f3f40dd1-c7a7-420b-91e0-f8231d144eca","NTNU-VM","","","HumanObservation","58","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","eb4f80cc-7110-4a71-b3aa-c3679f8e45c2","Trestikkelen","2002-7-30","2002","30","7","miscellaneous","benthic","","","b13fc555-2e97-4a4e-a3d8-5b54f80e2a6a","NTNU-VM","","","HumanObservation","59","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","eb4f80cc-7110-4a71-b3aa-c3679f8e45c2","Trestikkelen","2002-7-30","2002","30","7","miscellaneous","benthic","","","64c8ef13-4140-4d21-90be-7dd7dd31377c","NTNU-VM","","","HumanObservation","60","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","undetermined","undetermined","","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","eb4f80cc-7110-4a71-b3aa-c3679f8e45c2","Trestikkelen","2002-7-30","2002","30","7","miscellaneous","benthic","","","e2b465b9-d0fa-40a4-a576-271db656a118","NTNU-VM","","","HumanObservation","61","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","eb4f80cc-7110-4a71-b3aa-c3679f8e45c2","Trestikkelen","2002-7-30","2002","30","7","miscellaneous","benthic","","","c53a3a31-ddf6-4298-86e0-37317c62515d","NTNU-VM","","","HumanObservation","62","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","undetermined","undetermined","undetermined","","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","5cb907c1-634c-43b4-8700-a9741de81cfe","NTNU-VM","","","HumanObservation","8","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","e21c4a43-afb1-4092-bfc4-42b9259a0e72","NTNU-VM","","","HumanObservation","9","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","c4e1e82a-ab0c-49bc-96d0-01bf4f50cb01","NTNU-VM","","","HumanObservation","10","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","fa86697a-9e30-4781-b4b9-b2abaf5dbd3e","NTNU-VM","","","HumanObservation","11","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","ead76011-6e13-4ce3-8bf3-bfd21ced565d","NTNU-VM","","","HumanObservation","12","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","e0e556e8-fad4-4f2d-9a88-a1b381506492","NTNU-VM","","","HumanObservation","13","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","672dd5e1-1d56-4131-84af-6d95e814fc00","NTNU-VM","","","HumanObservation","14","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","1b7976b5-16f8-4e56-abea-f559f9f2ab76","NTNU-VM","","","HumanObservation","15","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","0cdb5e67-ffdb-475f-9548-3154ea8a512f","NTNU-VM","","","HumanObservation","16","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","6dd8d444-ad43-433f-ac14-c1fc6d460192","NTNU-VM","","","HumanObservation","17","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","58fb96e6-a43f-46ed-9439-8c0a58824848","NTNU-VM","","","HumanObservation","18","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","3443fa88-4110-4c68-ace0-6ffaf7ef73ec","NTNU-VM","","","HumanObservation","19","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","651e5d30-d5dc-4081-8a7c-f9b9dec4924a","NTNU-VM","","","HumanObservation","20","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","ff3bcce5-c875-4de5-b531-c2eac096b9a9","NTNU-VM","","","HumanObservation","21","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","86b102c0-2c1e-4366-bc4d-b5b20f397cb3","NTNU-VM","","","HumanObservation","22","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","8a7269fb-c09e-4275-91d9-bb1fa9f60ebd","NTNU-VM","","","HumanObservation","23","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","c03f8b62-8c40-4c9d-93d8-95b11881fa01","NTNU-VM","","","HumanObservation","24","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","469a6a41-3587-4200-96fd-21c890105263","NTNU-VM","","","HumanObservation","25","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","2344093a-eb79-475a-a7b5-e944a0e43fd7","NTNU-VM","","","HumanObservation","26","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","11e93391-4aba-4e0b-b45f-80d26210dd32","NTNU-VM","","","HumanObservation","27","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","97e3835f-5f82-418c-bd1b-2ea67fa704d1","NTNU-VM","","","HumanObservation","28","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","59026224-beb6-4d1c-8fe7-c7cfcb83329f","NTNU-VM","","","HumanObservation","29","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","546b8836-447a-4e1c-8190-6a9f95b4e652","NTNU-VM","","","HumanObservation","30","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","0c5c2792-a15e-4ded-961a-7f41cb0d62e4","NTNU-VM","","","HumanObservation","31","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","015756e7-44fb-4202-bbf9-e0aef2bf36c9","NTNU-VM","","","HumanObservation","32","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","3f6434a2-679d-429b-baf9-7b05136a1cb0","NTNU-VM","","","HumanObservation","33","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","female","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","aa82e656-614e-4393-98e8-92887128165e","NTNU-VM","","","HumanObservation","34","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","4ffba5ef-2ecd-4515-be64-ee6131bac882","NTNU-VM","","","HumanObservation","35","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","e36a068a-1145-4cf5-8e41-961b3a3e7e54","NTNU-VM","","","HumanObservation","36","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","non-reproductive","juvenile","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
"1","a8354d67-2b59-438c-801c-30864dff55c8","Trestikkelen","2002-7-30","2002","30","7","NORDIC multimesh","benthic","15","number of gillnet nigths","c7220dea-e3da-4219-86ab-a3c722c8e6ab","NTNU-VM","","","HumanObservation","37","http://www.artsdatabanken.no/Taxon/Salvelinus_alpinus/26167","Salvelinus alpinus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","Salvelinus","male","reproductive","adult","otoliths | tissue (EDTA)","74.4720858","19.0886302","EPSG:4326","NO","Bear Island","Svalbard","Georefferenced visually using google sattelite throug the OpenLayer pluggin of QGIS 2.81. ","Location coordinates reffers to random point within the lake or pond not the specific sampling locality within the waterbody. "
