"occurrenceID","measurementType","measurementValue","measurementUnit","measurementMethod"
"bb52145f-6523-4697-a372-1fafc7948a03","totalMass","13.97","g","field weigth"
"f7622280-0fea-418d-8c5c-89d6c8dad9e0","totalMass","11.15","g","field weigth"
"60960a3b-a5cf-4aed-b54d-538ffff57aa5","totalMass","14.07","g","field weigth"
"42652fe1-3e9a-4fed-88d1-10f326951c54","totalMass","9.54","g","field weigth"
"83beaef9-3f4d-4e36-b3ed-d98a9abad3f4","totalMass","10.08","g","field weigth"
"e23f686a-8f70-4030-95f3-0969905d2cfa","totalMass","9.06","g","field weigth"
"183d58ff-a4fe-416f-a418-58bb0eeaa174","totalMass","10.59","g","field weigth"
"51a905f0-91bd-4275-84ba-59ec2e772bea","totalMass","11.24","g","field weigth"
"01f09515-9408-40cb-a00f-dc469931d41c","totalMass","6.13","g","field weigth"
"af448916-b593-4cef-ae91-9718c6ca4a12","totalMass","9.04","g","field weigth"
"76e8f118-8a5b-4215-bbb1-c9be2a46ac00","totalMass","8.46","g","field weigth"
"273d53b8-925a-4a47-adc3-e9bc440e4b7d","totalMass","10.12","g","field weigth"
"3dc4a646-1daf-437a-b9d9-de18cfa9e4af","totalMass","7.6","g","field weigth"
"c374b2b8-4edc-43e9-a3a8-4e7a2e645b04","totalMass","6.84","g","field weigth"
"b01191f4-744b-43fa-bcef-b03f7bb065e4","totalMass","6.63","g","field weigth"
"d05ccb7b-a338-4bd1-8faf-4f92cfd99c67","totalMass","8.1","g","field weigth"
"817ca95d-94da-4f4e-8354-c14a57ed6813","totalMass","4.79","g","field weigth"
"ac8fcdf1-f92f-45ef-b29c-2a47da45b922","totalMass","7.22","g","field weigth"
"ba80aac6-6e49-4b82-abba-152198a17e06","totalMass","6.97","g","field weigth"
"ad32fb49-9403-4601-a022-2296eb04a364","totalMass","6.18","g","field weigth"
"361fd2df-b1ce-4cd9-902b-3ce63694be80","totalMass","6.99","g","field weigth"
"cc2aae98-7e52-4c48-a9bf-b8bba4e1aadd","totalMass","9.44","g","field weigth"
"6ea9adb3-33e6-4c7e-8377-916d1256d1f3","totalMass","6.71","g","field weigth"
"4c9bad0b-82bb-4d82-8ea9-9dbdc8d49275","totalMass","6.37","g","field weigth"
"82020c0c-64e0-4061-84b7-16808d14685c","totalMass","10","g","field weigth"
"2ba29dca-194c-4e9f-824f-e2ede7b58dc2","totalMass","4.09","g","field weigth"
"31af4859-e058-4ede-92f6-12f04954e427","totalMass","72.88","g","field weigth"
"81b5c52e-6c05-4d42-9729-cb947516026f","totalMass","13.85","g","field weigth"
"874ff5f2-90f2-4036-a465-2c686d9e1ad8","totalMass","18.05","g","field weigth"
"2d212a64-2026-4204-895b-e7114ca73a2e","totalMass","15.83","g","field weigth"
"5efbe660-c9fe-4094-bd66-4e48ec8f9f03","totalMass","7.42","g","field weigth"
"6d1efeac-bfe1-4eeb-b3a8-a7eb329f3664","totalMass","8.44","g","field weigth"
"c42b261c-1697-4f21-add1-13731afbb4bd","totalMass","32.36","g","field weigth"
"3a2c8794-3054-4bd1-96fe-52bd8cb069bb","totalMass","1045","g","field weigth"
"d118d2bd-72a1-4037-8d06-86360d11cd4b","totalMass","919","g","field weigth"
"eb0e32b7-2f95-4bdc-a581-8478c14b98b2","totalMass","1018","g","field weigth"
"9e77aa06-f360-41ce-98a9-572c27509c16","totalMass","926","g","field weigth"
"406576a3-601b-45d4-8ffd-63fad48bab96","totalMass","632","g","field weigth"
"aaf82395-89fc-41ff-9153-1f06954b3da6","totalMass","573","g","field weigth"
"2ea2496c-48f1-4fe8-b197-b98436dee582","totalMass","219","g","field weigth"
"75127b7e-8903-4848-a3f2-1a490aa376e0","totalMass","671","g","field weigth"
"73539aa2-9bdb-4806-ad2d-1b01978fadac","totalMass","253","g","field weigth"
"ead9fc4c-8f4e-478b-9295-e7faf8be77e9","totalMass","1010","g","field weigth"
"54dcb73e-8b72-4a61-802c-4b0ebbd03999","totalMass","720","g","field weigth"
"a22f8ef1-2683-45fb-979c-befdad362de1","totalMass","6.43","g","field weigth"
"ea12c027-d054-4909-bf31-716d0b8fe979","totalMass","3.65","g","field weigth"
"bd23ee37-ca55-4aa1-8fe5-1f1c8dbe6458","totalMass","3.7","g","field weigth"
"01daaa94-bc45-4529-9ed5-beb0ea3c84ee","totalMass","4.11","g","field weigth"
"a0a04dd7-5591-4aef-9a3f-b1da75996a98","totalMass","3.51","g","field weigth"
"bb790300-dcdd-4ee5-b89e-75f0aa72f076","totalMass","10.4","g","field weigth"
"8bb0ba07-78f9-438b-90ca-c4ea4539f0d9","totalMass","5.38","g","field weigth"
"b9fce550-5340-4dc9-9cb0-036906182877","totalMass","25.41","g","field weigth"
"bc662b02-e0f0-4e1b-96a1-0ffd7c10f557","totalMass","16.235","g","field weigth"
"a80b6fd3-382a-4beb-8cde-1ef5020c4792","totalMass","13.245","g","field weigth"
"e8de9407-35ef-45bc-9cda-c187da5217f3","totalMass","8.61","g","field weigth"
"4ea2857d-bdbe-4019-9805-8c1409c6353e","totalMass","5.24","g","field weigth"
"2c479109-ee9c-4a1f-8d09-660ee6bbf741","totalMass","17.49","g","field weigth"
"3a706a94-0ab5-4ac5-9949-750235b3036b","totalMass","11.13","g","field weigth"
"b82af7c3-1b47-4cd7-8753-b3ccb70e743a","totalMass","9.8","g","field weigth"
"cd92e4d3-8c64-45f7-ad87-11d55e8a8d01","totalMass","12.96","g","field weigth"
"a00b04a2-6e2b-4a89-8a88-7ed8f2a23cb6","totalMass","10.23","g","field weigth"
"811955b4-b20b-4363-9dc2-80a948076e0a","totalMass","12.35","g","field weigth"
"5c1f7962-3d74-41d0-a50a-575345b9fba2","totalMass","20.11","g","field weigth"
"2650e34c-d016-4fe7-a3e8-7a25ed68ff28","totalMass","5.86","g","field weigth"
"27b3cdc3-fdb2-4119-9b25-202e1a75b983","totalMass","13.03","g","field weigth"
"1ed3df28-aa93-4925-8746-8c0beb385532","totalMass","9.01","g","field weigth"
"fbac8307-88e1-4947-af73-16eae4d618c8","totalMass","7.33","g","field weigth"
"d2c08d5f-a55a-435b-832b-a8c8fd8b84c1","totalMass","9.39","g","field weigth"
"6c85b001-c937-48c9-9d8d-a5953ce04a9c","totalMass","13.92","g","field weigth"
"17824083-864f-4832-93e6-b703ef6b7e9f","totalMass","8.22","g","field weigth"
"2fd0f356-dc8e-4b4b-a3a0-42789b66b964","totalMass","7.09","g","field weigth"
"1390dd4f-142d-4d23-86d7-c1d8e77669fc","totalMass","5.69","g","field weigth"
"b7fcaeb3-4a56-44a6-842e-0416a77a0057","totalMass","11.67","g","field weigth"
"b6e11493-4107-46a5-8e66-86297197d07a","totalMass","13.19","g","field weigth"
"722bc376-ad34-4f36-8d7b-62f17727f3ee","totalMass","8.94","g","field weigth"
"ad4b5527-98ab-4b3b-9ac1-2146d46c0185","totalMass","5.93","g","field weigth"
"7a9c21b1-1498-4398-97ce-c95dec516118","totalMass","13.26","g","field weigth"
"32e736f5-e2aa-4064-af6d-3ac84c3d708a","totalMass","11.52","g","field weigth"
"df8edb7d-2349-40e1-a958-ff05190657ca","totalMass","13.6","g","field weigth"
"0e14b7e9-d5c4-460e-896d-ba90ab3763f3","totalMass","5.01","g","field weigth"
"9fcbaca5-6240-4863-bba3-71c87c395bd0","totalMass","5.01","g","field weigth"
"ee4a18aa-fa19-4cd1-9b76-b1790c3e9564","totalMass","8.06","g","field weigth"
"9d832943-216a-4932-9064-59ed59f2fa69","totalMass","2.03","g","field weigth"
"303d9ff2-e491-4c52-b364-d054f8d1f156","totalMass","6.67","g","field weigth"
"a97e2af4-4b48-4bf7-9d70-570b6e5822ef","totalMass","7.68","g","field weigth"
"b5fbcdc4-45be-418a-9737-bf4f11d7d923","totalMass","59.19","g","field weigth"
"ade5f3d4-2845-4dbb-b242-52cb3713b1a0","totalMass","52.63","g","field weigth"
"3dfd32a8-5b12-4539-8210-0037ae56fd47","totalMass","15.89","g","field weigth"
"6cf1654c-7eaa-4910-a87c-fdf37e7b94bc","totalMass","14.69","g","field weigth"
"507b134d-4dcd-439f-ab4a-25f1c4c948dc","totalMass","14.9","g","field weigth"
"4033ebad-e81c-4473-bde4-033d86e2ac1a","totalMass","1.52","g","field weigth"
"77307ac9-2d50-4ff1-9728-d3ceadaa1496","totalMass","7.67","g","field weigth"
"0dd06e96-b9ec-4c17-a854-2a25bee9788a","totalMass","3.89","g","field weigth"
"8624ed7f-917a-48d9-86d2-f434ab2c6e1e","totalMass","11.69","g","field weigth"
"e42855c9-5151-4dca-b088-ad2467517fa0","totalMass","2.75","g","field weigth"
"2c491015-c218-441e-8749-52890495fb40","totalMass","10.51","g","field weigth"
"9baf53f3-58eb-44b2-8ce1-116f6bde233b","totalMass","15.47","g","field weigth"
"da95cfcc-e869-4f1d-8af7-46eae1e5d9bd","totalMass","14.04","g","field weigth"
"53d8df45-5800-4d5f-adca-29199a103535","totalMass","7.14","g","field weigth"
"35400b34-7c46-4f5f-bd06-8600adef7292","totalMass","10.21","g","field weigth"
"50e72094-7dbb-4554-be53-70e3b6511123","totalMass","7.24","g","field weigth"
"c67e5cc2-a024-4a81-a2a4-75bd87c82855","totalMass","6.9","g","field weigth"
"0db2f99e-cbb0-4c5c-83c4-058a2414792c","totalMass","12.4","g","field weigth"
"7c6dc367-e7d4-4722-af25-b114f8bfc497","totalMass","9.05","g","field weigth"
"a8a4bcbe-e6c3-4702-90aa-1874283a602b","totalMass","11.22","g","field weigth"
"2213dcf6-2cef-495f-9c2d-225d37078cc8","totalMass","5.4","g","field weigth"
"c0c873d0-bd65-48a9-a154-72edc3b00297","totalMass","5.03","g","field weigth"
"317a883b-7f68-452a-8861-f30fb3de69a7","totalMass","11.13","g","field weigth"
"c1099593-e5c6-4c03-8ac6-28b83cf1dc9f","totalMass","8.73","g","field weigth"
"8b71210f-50e2-4979-9014-41e4d279b81f","totalMass","11.62","g","field weigth"
"19419cdb-ffa6-4b36-97e0-819e0e10b09c","totalMass","9.28","g","field weigth"
"a693775a-a721-4365-9a0d-d2a00323cd94","totalMass","5.07","g","field weigth"
"10b9ae43-f5d8-479f-8f0d-ca2a1599cfc5","totalMass","5.61","g","field weigth"
"7ce185a5-5141-4243-b07c-c1c66793a7dc","totalMass","5.57","g","field weigth"
"a404fdf0-10eb-4784-8962-4b54757e2047","totalMass","5.16","g","field weigth"
"fc13a9a3-756d-4e39-852d-7f4bc63709b9","totalMass","820","g","field weigth"
"ebf2a376-cff3-4876-bed3-f72910e42f64","totalMass","660","g","field weigth"
"ce38782f-302b-452f-beb3-e8f2a0d5c258","totalMass","450","g","field weigth"
"728345ab-b20f-4cf6-a983-787dcca9061d","totalMass","710","g","field weigth"
"bb4e46d7-0888-47a2-921e-1f2450f2f84a","totalMass","8.49","g","field weigth"
"ef3904a0-e542-4b14-b907-75ab4cc9f1c2","totalMass","9.24","g","field weigth"
"0ececb7c-31ac-49d6-9a64-78c27655942e","totalMass","3.67","g","field weigth"
"33b62d87-665f-4e65-b040-837659d2e9e9","totalMass","3.2","g","field weigth"
"c5fb7544-2825-48df-909e-0d4b1e120bf5","totalMass","2.34","g","field weigth"
"c2777b30-a880-4d9c-96be-a67eed35e5f2","totalMass","2.57","g","field weigth"
"d840c713-614d-4c94-b5a0-2a709175d096","totalMass","2.24","g","field weigth"
"04c2639b-7a91-4e2e-a2fb-6fccbda980a4","totalMass","3.06","g","field weigth"
"997fa2b1-fc0e-4a1b-813f-97345432dfb6","totalMass","1.98","g","field weigth"
"2e4d61b5-97c3-43ff-9b8c-ba19c87119cb","totalMass","1.76","g","field weigth"
"dc83a192-d4b4-442e-9ec6-05bb470ab31d","totalMass","6.06","g","field weigth"
"b0ef0ce4-6422-4ff0-ab82-d7bc1d995e86","totalMass","5.8","g","field weigth"
"6b171364-ec2f-4079-bdcf-4f904612ce3b","totalMass","3.43","g","field weigth"
"630e2035-ffd2-483e-a227-cc417fd0405a","totalMass","3.92","g","field weigth"
"f4265682-3a29-4645-bcbc-b938880f8c3b","totalMass","2.15","g","field weigth"
"4857d7c7-c99e-45c4-8629-9a8feee0528a","totalMass","2.55","g","field weigth"
"80f10af3-ae52-41f3-8360-a4b62c0ddc77","totalMass","1.23","g","field weigth"
"61a41d84-fb93-489a-8d67-5e49a69341b8","totalMass","3.11","g","field weigth"
"8d38dc48-67b3-4f33-96b5-6cf45c064392","totalMass","1.56","g","field weigth"
"4e01de6a-2dd3-4789-a8b7-2eb665c8761d","totalMass","2.44","g","field weigth"
"096d7e35-daa7-4017-972c-830f1afcc251","totalMass","2.86","g","field weigth"
"79463e11-fc57-43a2-ac23-7db04c338f53","totalMass","0.54","g","field weigth"
"5110e5f8-e02b-4e6c-b9f1-2bfafe7f49cf","totalMass","1.41","g","field weigth"
"56455854-ea05-40f8-b0d5-a7d05afdaa6d","totalMass","2.16","g","field weigth"
"296b4710-1492-4478-89b2-d486c2300732","totalMass","2.31","g","field weigth"
"dd6c84db-a68b-49e2-a3f5-9f106a20c6a7","totalMass","2.26","g","field weigth"
"e40be487-5746-4b05-b267-95552de0b305","totalMass","2.86","g","field weigth"
"0bced245-8390-439d-b6a3-6808bf00b017","totalMass","1.94","g","field weigth"
"7a612e5b-c6a3-49c7-bad3-10e8ec0ab7a5","totalMass","2.33","g","field weigth"
"d573c919-a21f-4be8-8143-9c39897bda07","totalMass","0.92","g","field weigth"
"8e880867-ef5c-44f4-8e1f-5203493ea10e","totalMass","2.09","g","field weigth"
"7586b313-429a-418a-ae82-2fc59d79d2fe","totalMass","1.41","g","field weigth"
"17933231-3f94-42da-821f-a112f40f408d","totalMass","0.81","g","field weigth"
"3fe17ab8-fee3-48c2-a54c-9eee59de676e","totalMass","1.17","g","field weigth"
"561b1243-490f-4269-ae33-9ca2f91fe1e9","totalMass","0.77","g","field weigth"
"679e901f-5cc7-4a0c-a177-3b480b5368b7","totalMass","1.3","g","field weigth"
"c54f6c79-bf84-42e9-8b10-1f571fbd121a","totalMass","0.94","g","field weigth"
"07ed6150-7c22-425d-83eb-51de8d3621d8","totalMass","0.74","g","field weigth"
"f30597bb-4f97-43d3-9c1d-237afbf1e475","totalMass","130","g","field weigth"
"64a57379-09ce-4efe-8e07-6fe0ada2d056","totalMass","43.07","g","field weigth"
"5d776987-723b-49c5-96f9-9cca45292f60","totalMass","30.24","g","field weigth"
"d5a64124-9530-4a96-9a28-f534faf7bb11","totalMass","2.87","g","field weigth"
"8c7a94ba-1dae-4cea-96c8-11ff1a05e086","totalMass","1.25","g","field weigth"
"5741a205-6e1e-413c-a40b-f646a2a3d994","totalMass","2.62","g","field weigth"
"d43e3f27-92f3-4e42-adc1-251d479c7c93","totalMass","2.03","g","field weigth"
"bebb10d5-1d8e-4797-aa23-9c9f663016a9","totalMass","2.47","g","field weigth"
"262c15e6-b29b-49ed-8693-93a5c6458f91","totalMass","2.59","g","field weigth"
"21de70c6-8264-44ca-8fdb-fa61eeff4253","totalMass","1.63","g","field weigth"
"8dcd83f5-2f9a-4e47-87c4-faa64352590b","totalMass","2.64","g","field weigth"
"da23f3f8-4d68-4a5c-ae0a-b1b61154c9b4","totalMass","1.88","g","field weigth"
"7d5b63e9-1510-4507-96e9-18cbb94d7a0d","totalMass","9.19","g","field weigth"
"538091da-7e69-4b16-8f54-635ea831085c","totalMass","8.12","g","field weigth"
"126526c8-a115-4896-b9ea-3293021ddb80","totalMass","5.12","g","field weigth"
"7eace98d-601a-4901-b959-33cce4d7cdd8","totalMass","9.11","g","field weigth"
"1c6dde20-3aa8-44d3-a57c-913c690f5426","totalMass","9.04","g","field weigth"
"41643921-b43e-4fed-81c2-3cd92de081e1","totalMass","4.95","g","field weigth"
"779c71a5-3e5d-49e5-a698-05343f89bc42","totalMass","4.33","g","field weigth"
"e8630a81-5422-40f1-8d67-4c82002f5b20","totalMass","5.07","g","field weigth"
"db5b923e-033c-4916-8180-bbbec7198636","totalMass","20.51","g","field weigth"
"af692d4c-90b7-417d-a66a-ff40c7aa5f58","totalMass","6.01","g","field weigth"
"058e5647-0ca2-4610-85f9-922355e4c678","totalMass","9.67","g","field weigth"
"8a21dbf4-7d6b-4d50-9c38-1e1f0fd661ab","totalMass","12.35","g","field weigth"
"5e0959c7-5696-4b9a-a061-01610d0e531a","totalMass","4.9","g","field weigth"
"3fbb7ae8-3562-4498-81d0-c4a17738900e","totalMass","5","g","field weigth"
"8828b48f-bc6f-44fe-b2ea-2074e385b7b1","totalMass","10.45","g","field weigth"
"32a2483e-1cce-4368-87e8-c99c5e605079","totalMass","6.74","g","field weigth"
"cf9627d0-6957-40bb-b06f-b69c231d7b1f","totalMass","4.56","g","field weigth"
"173475fa-030c-4b9a-9d01-3d561f6e49fd","totalMass","5.28","g","field weigth"
"ebcbb3bb-fd50-4dd7-b661-9e6e0f4951dd","totalMass","9.43","g","field weigth"
"77c45557-cffb-4a71-8ca0-5aa7100cdc96","totalMass","4.07","g","field weigth"
"c5bf0b09-39a8-4b69-aaad-935c415afdb1","totalMass","4.58","g","field weigth"
"26d4fe09-7745-421c-b9b5-7d4a697508c3","totalMass","3.7","g","field weigth"
"18c21ccd-647f-405a-b9a3-336d1617a251","totalMass","3.75","g","field weigth"
"bf3cf895-7afd-46fb-8612-b8121a852c61","totalMass","2.37","g","field weigth"
"1c13d2bd-27a9-4a2b-809a-2862c8a7aa0c","totalMass","340","g","field weigth"
"b6f5d401-cfb8-4014-b3e7-d0c26f9721e6","totalMass","15.67","g","field weigth"
"b3878f30-b990-4223-8481-eeb43b0f72b1","totalMass","8.24","g","field weigth"
"1ee6eba7-cd5a-4a3c-af1d-b843f3127d5b","totalMass","8.13","g","field weigth"
"c870ac0a-5591-44ab-8b1d-e4028d8681b6","totalMass","2.75","g","field weigth"
"d411609b-b809-4acf-914e-65bbb88eba64","totalMass","9.7","g","field weigth"
"377d46f5-b103-4c63-aa48-38426905d224","totalMass","4.5","g","field weigth"
"7a383f9d-362e-4a9c-a0e4-841c7031a01b","totalMass","2.09","g","field weigth"
"a97070ac-d8ed-4121-95d1-2988f5dfce8d","totalMass","3.59","g","field weigth"
"c3450288-a44e-46c7-aea7-86836f74a2c2","totalMass","5.7","g","field weigth"
"ce8c64a5-dec3-4cde-87bd-7fca31f1df5f","totalMass","6.78","g","field weigth"
"9cbf0cbd-b8a2-4be6-83a4-9921340122e1","totalMass","3.96","g","field weigth"
"b476128d-d5b3-45f4-b254-d9fe9020b5db","totalMass","4","g","field weigth"
"f1de68d9-20fa-4622-a867-86bf3a3f4914","totalMass","5.86","g","field weigth"
"910c23e7-ffc2-4d04-b12a-9437ae0dbe33","totalMass","4.67","g","field weigth"
"7d1230ca-f72a-4e8b-ba16-a477aff2bd6d","totalMass","1.48","g","field weigth"
"9f7327ad-c20e-4806-8fc0-345df547301b","totalMass","1.09","g","field weigth"
"53fcd143-a563-4a42-a8d2-d16652833635","totalMass","1.43","g","field weigth"
"ff027480-6ce5-42ab-ad81-cf84e7d282be","totalMass","2.95","g","field weigth"
"c1dd282e-cb59-44b5-ae50-75edcd3c4e61","totalMass","3.23","g","field weigth"
"a43e538d-340a-44e7-b8c9-a933b56948e5","totalMass","1.53","g","field weigth"
"f4a9c46e-8bb6-40c6-8f91-4403c28a3684","totalMass","1.14","g","field weigth"
"f88362ed-1352-424e-8ffc-bac98f6f1c6c","totalMass","1.79","g","field weigth"
"4784a567-71ac-4145-a4d1-826355b3e0ac","totalMass","1.77","g","field weigth"
"02620c8d-ca9d-48cc-af81-097bfb16575e","totalMass","2.24","g","field weigth"
"56bf3691-bae4-4a9d-b337-f7fabbe6d505","totalMass","3.36","g","field weigth"
"27cba12f-e69f-47b0-86bc-205eb4251750","totalMass","3.3","g","field weigth"
"2ddff4cc-3d81-4c80-9e32-f846f5e72e6d","totalMass","2.47","g","field weigth"
"8af85e8b-655a-4c76-8d38-abdb30552604","totalMass","4.04","g","field weigth"
"4faccec1-6ed9-4675-b316-d7954a6e82ea","totalMass","3.07","g","field weigth"
"a5e4ee0e-c536-4733-8afe-3c7a7da06d79","totalMass","3.56","g","field weigth"
"dd1070b4-bcee-4a03-8f70-7e62b9c2c3b1","totalMass","2.72","g","field weigth"
"6c6133eb-5c9a-447c-ac18-9a096948c702","totalMass","17.19","g","field weigth"
"cb21827b-dbb1-4bdd-af67-29d0d4a5ee32","totalMass","22.51","g","field weigth"
"f538e42b-c451-414d-a1f3-2f2a35239ac4","totalMass","5.4","g","field weigth"
"666a8309-c162-4e58-a635-c717dff02306","totalMass","13.68","g","field weigth"
"5603a723-f364-4c66-85f0-81d32f134347","totalMass","5.24","g","field weigth"
"2dfc6095-bb01-4b4e-802e-aac9a8d7c700","totalMass","607","g","field weigth"
"7c90f5ef-21d4-403d-8875-ff8acbf16785","totalMass","8.235","g","field weigth"
"24653d09-33b7-4621-bd81-94600c8e70f0","totalMass","9.21","g","field weigth"
"4691932c-9ed6-4f59-a80f-221adc2e27a0","totalMass","11.15","g","field weigth"
"7a390493-1fef-4910-8c0e-a393219c6591","totalMass","8.01","g","field weigth"
"d8676e13-fcf1-432e-a301-0b49d0b81dd2","totalMass","10.34","g","field weigth"
"2d12d2d4-7e48-49ff-b1bd-18553ff6c895","totalMass","9.95","g","field weigth"
"41993413-5ee6-4094-bb2f-52f33448034e","totalMass","9.52","g","field weigth"
"3500e65e-4486-45ee-ab73-293de17f3610","totalMass","10.19","g","field weigth"
"58aaf05c-ffe9-456b-bd2a-aca5735caeb1","totalMass","6.945","g","field weigth"
"97b92082-ee44-4779-a014-aca20b61d847","totalMass","8.2","g","field weigth"
"144e3609-1549-414e-b361-babbdfc3f7b8","totalMass","10.23","g","field weigth"
"100916dd-ee4c-4e2b-aa4d-16c3b5ad1577","totalMass","9.575","g","field weigth"
"2f1ceb58-8516-4c7a-96d9-be40f0ce5874","totalMass","9.505","g","field weigth"
"447b3bb4-ed98-46fd-b2e3-7213ab606cc7","totalMass","9.195","g","field weigth"
"b5f91ded-1b83-4638-a610-97cc854607a8","totalMass","8.465","g","field weigth"
"1e2bf15e-3037-4c4a-ae43-288021308366","totalMass","8.825","g","field weigth"
"56491886-230d-40f4-a6a2-ac7ac1d20270","totalMass","4.835","g","field weigth"
"54c4fcb2-5ab4-42b8-99d1-61d1c6c0ecd9","totalMass","5.84","g","field weigth"
"13aa98e5-7a57-460e-acd0-f145000c00fa","totalMass","9.59","g","field weigth"
"8c69cf82-6271-4a10-8862-cf70b8ac5d7f","totalMass","10.24","g","field weigth"
"a08f4cf3-4af3-45fb-9177-bf1e911e14e0","totalMass","9.96","g","field weigth"
"e5a85012-2104-42a8-8c4f-a976c4c0ee6c","totalMass","4.125","g","field weigth"
"bc6e3cdd-c802-4300-8d00-bb6e146b149d","totalMass","6.18","g","field weigth"
"034c0045-ce07-4ea6-a9cf-9709cee60973","totalMass","4.545","g","field weigth"
"3f0a1380-e25a-4db7-8ddb-843723100f14","totalMass","4.8","g","field weigth"
"894b347a-032b-4830-ad68-dddd92624e9e","totalMass","14.125","g","field weigth"
"0963a47d-8a0b-4269-8cde-df03a6211fd8","totalMass","15.055","g","field weigth"
"3bb7a920-8f4a-4f37-9cc5-db53c2c5b209","totalMass","20.65","g","field weigth"
"ef83ca6a-5874-4f90-876a-6b823e93dc47","totalMass","88.685","g","field weigth"
"9ef55641-ccf5-4c5b-aadd-a05618479e42","totalMass","12.12","g","field weigth"
"3dbc0dcf-b734-4944-b01f-9b066273a874","totalMass","11.61","g","field weigth"
"966e419e-b1ac-47da-90b2-ac3bd3c89aed","totalMass","11.01","g","field weigth"
"b8061950-642d-4526-b386-385f5562c683","totalMass","12.22","g","field weigth"
"52e394e2-74a1-4cba-80ba-2d3522920055","totalMass","7.1","g","field weigth"
"b4cb8c91-8182-4e9d-bfbd-9f346ba995d3","totalMass","9.99","g","field weigth"
"61b050dc-ca07-413d-80d7-fc50b26e1e87","totalMass","9.62","g","field weigth"
"bdeead8a-e069-4c64-802c-941cf954b1be","totalMass","5.12","g","field weigth"
"d891157d-e1ee-496a-926e-60013e0f28f9","totalMass","4.85","g","field weigth"
"0652414e-d440-4d3b-b4dc-b969badf4dcb","totalMass","4.6","g","field weigth"
"9e53c4c5-d597-4f32-8cf1-5940ff1d8f0a","totalMass","4.32","g","field weigth"
"d4cc5076-26d0-4b59-a87f-a5a8eb1d4d79","totalMass","2.69","g","field weigth"
"4c5f0fdd-9fe9-41f8-a245-2b2b23bdb290","totalMass","3.19","g","field weigth"
"504a2288-90a1-46db-b628-a4b275e986a5","totalMass","31.69","g","field weigth"
"7b9662a8-b2ec-4a68-be89-6a304ed35d93","totalMass","11","g","field weigth"
"748cf6b2-642b-4915-ad61-94c9f33d945b","totalMass","11.77","g","field weigth"
"53b949dc-c1dd-4e3c-9d1a-f76679156321","totalMass","6.26","g","field weigth"
"98feaca3-a76b-41ef-b010-a676e48ec896","totalMass","5.24","g","field weigth"
"f7f79fd6-474d-4423-8862-39ef8b51bec7","totalMass","14.64","g","field weigth"
"b068f9c4-8ac6-424f-94ef-4d11a22b957b","totalMass","12.65","g","field weigth"
"08034bdf-28a7-4133-a630-1f097226552e","totalMass","10.44","g","field weigth"
"b1f95dd8-a490-4e42-ad01-b305c312cae8","totalMass","11.2","g","field weigth"
"2b712339-3736-4554-8682-31b7909785d7","totalMass","5.5","g","field weigth"
"2764f51b-5c28-44bb-89a3-31bb87f44c1b","totalMass","6.15","g","field weigth"
"487b14c1-fd49-49df-a47a-c32e38cd736b","totalMass","5.78","g","field weigth"
"eb6be46b-4daf-418b-a7da-952c48949015","totalMass","5.14","g","field weigth"
"9126ffee-d6f8-4302-bc7d-0a2ad8e498f2","totalMass","4.4","g","field weigth"
"a16b6777-9f28-4709-ba8a-a6f4d107045b","totalMass","12.66","g","field weigth"
"1ffe2905-f5c2-4334-93ff-6ed4eb3e58b5","totalMass","14.86","g","field weigth"
"3c14b4c5-6ba0-4f06-b0ce-3ba0196ada6a","totalMass","18.29","g","field weigth"
"1ac8e1bf-010a-45fc-a996-c8fd12990f46","totalMass","5.96","g","field weigth"
"12b04a61-ae2a-4e37-87a5-c5e3016faa1d","totalMass","7.11","g","field weigth"
"fb958a77-5a20-4ba3-ad77-501a117edffa","totalMass","4.28","g","field weigth"
"6b4e3e47-1cf7-46a1-b8e1-6672f49528ee","totalMass","5.79","g","field weigth"
"ff3ac5e8-6e27-45f1-b93e-bf07e6921b14","totalMass","21.39","g","field weigth"
"4d6da786-7a71-48ff-b9fd-8c36aae233c3","totalMass","23.15","g","field weigth"
"9bdd5425-1eeb-4c9b-9f19-3b717a41fe4c","totalMass","19.81","g","field weigth"
"95e75eed-6a54-47ef-a187-3fe63f68d9d3","totalMass","5.71","g","field weigth"
"086062ab-5ac2-4bf4-bc3f-2c737258ac39","totalMass","11.89","g","field weigth"
"c4914924-9d84-45cd-86ca-1056e6ee0b51","totalMass","4.04","g","field weigth"
"e5e2d682-5eb7-492b-b8f4-583bc85120d5","totalMass","2.68","g","field weigth"
"ae3bec60-d0ad-49dc-baf6-eda5bdd7f8f9","totalMass","16.02","g","field weigth"
"91d1fd84-0133-45b8-b526-5d376eccf642","totalMass","20.66","g","field weigth"
"38db9151-cd1e-4ebc-8c4e-d49108ce632c","totalMass","0.39","g","field weigth"
"0734bfe2-5f95-4607-a508-089ad210f515","totalMass","12.44","g","field weigth"
"84aa985e-ef04-4301-af21-e4fdcf56bae7","totalMass","9.77","g","field weigth"
"ac9af677-629d-4e97-b929-452109632918","totalMass","9.36","g","field weigth"
"dbc24435-85cd-4bd6-9063-4acf14fddf48","totalMass","6.03","g","field weigth"
"71bb6504-5e49-4f89-b3c7-155814ac1788","totalMass","8.03","g","field weigth"
"1b08864f-1c25-4695-ba84-ffe6d3b35136","totalMass","3.8","g","field weigth"
